run_id,fold,fecha_inicio,fecha_fin,num_velas,num_trades,retorno_pct,win_rate,max_drawdown_pct,sharpe_ratio,sl_hits,tp_hits
20260512_195648_EMA_Crossover_9_21,1,2026-03-07 04:00:00+00:00,2026-03-23 19:00:00+00:00,400,10,2.1426,40.0,-3.4754,0.1165,0,0
20260512_195648_EMA_Crossover_9_21,2,2026-03-23 20:00:00+00:00,2026-04-09 11:00:00+00:00,400,13,-5.8322,23.08,-8.4841,-0.3405,0,0
20260512_195648_EMA_Crossover_9_21,3,2026-04-09 12:00:00+00:00,2026-04-26 03:00:00+00:00,400,8,-0.2137,50.0,-1.8989,-0.0137,0,0
20260512_195648_EMA_Crossover_9_21,4,2026-04-26 04:00:00+00:00,2026-05-12 19:00:00+00:00,400,7,0.9014,57.14,-2.6089,0.1028,0,0
