run_id,fold,fecha_inicio,fecha_fin,num_velas,num_trades,retorno_pct,win_rate,max_drawdown_pct,sharpe_ratio,sl_hits,tp_hits
20260512_200720_RSI_14_30_70_EMA200filter,1,2025-11-18 21:00:00+00:00,2025-12-22 04:00:00+00:00,800,0,0.0,0.0,0.0,0.0,0,0
20260512_200720_RSI_14_30_70_EMA200filter,2,2025-12-22 05:00:00+00:00,2026-01-24 12:00:00+00:00,800,1,-0.4453,0.0,-0.4453,0.0,0,0
20260512_200720_RSI_14_30_70_EMA200filter,3,2026-01-24 13:00:00+00:00,2026-02-26 20:00:00+00:00,800,0,0.0,0.0,0.0,0.0,0,0
20260512_200720_RSI_14_30_70_EMA200filter,4,2026-02-26 21:00:00+00:00,2026-04-01 04:00:00+00:00,800,0,0.0,0.0,0.0,0.0,0,0
