run_id,fold,fecha_inicio,fecha_fin,num_velas,num_trades,retorno_pct,win_rate,max_drawdown_pct,sharpe_ratio,sl_hits,tp_hits
20260512_195414_RSI_MeanReversion_14_30_70,1,2025-11-27 04:00:00+00:00,2026-01-07 19:00:00+00:00,1000,6,7.2932,66.67,-2.4488,0.4198,0,0
20260512_195414_RSI_MeanReversion_14_30_70,2,2026-01-07 20:00:00+00:00,2026-02-18 11:00:00+00:00,1000,2,-25.3742,50.0,-26.252,-0.6458,0,0
20260512_195414_RSI_MeanReversion_14_30_70,3,2026-02-18 12:00:00+00:00,2026-04-01 03:00:00+00:00,1000,5,9.4009,40.0,-2.2424,0.402,0,0
20260512_195414_RSI_MeanReversion_14_30_70,4,2026-04-01 04:00:00+00:00,2026-05-12 19:00:00+00:00,1000,4,7.5934,100.0,0.0,0.9985,0,0
