run_id,fold,fecha_inicio,fecha_fin,num_velas,num_trades,retorno_pct,win_rate,max_drawdown_pct,sharpe_ratio,sl_hits,tp_hits
20260512_195648_RSI_MeanReversion_14_30_70,1,2026-03-07 04:00:00+00:00,2026-03-23 19:00:00+00:00,400,2,3.876,50.0,-2.2424,0.3341,0,0
20260512_195648_RSI_MeanReversion_14_30_70,2,2026-03-23 20:00:00+00:00,2026-04-09 11:00:00+00:00,400,1,-0.8615,0.0,-0.8615,0.0,0,0
20260512_195648_RSI_MeanReversion_14_30_70,3,2026-04-09 12:00:00+00:00,2026-04-26 03:00:00+00:00,400,2,5.6362,100.0,0.0,1.1735,0,0
20260512_195648_RSI_MeanReversion_14_30_70,4,2026-04-26 04:00:00+00:00,2026-05-12 19:00:00+00:00,400,2,1.8779,100.0,0.0,0.8528,0,0
